source_name,table_name,page_number,source_method,warning_text
600535_20251025_S03G.pdf,cash_flow_sheet,9,fitz.combined_text,
600535_20251025_S03G.pdf,core_performance_indicators_sheet,1,pdfplumber.combined_pages,
600535_20251025_S03G.pdf,core_performance_indicators_sheet,1,fitz.combined_text,
600557_20230221_7YP0.pdf,core_performance_indicators_sheet,7,pymupdf.find_tables[0],
600557_20230221_7YP0.pdf,core_performance_indicators_sheet,8,pymupdf.find_tables[0],
600557_20230221_7YP0.pdf,core_performance_indicators_sheet,8,pymupdf.find_tables[1],no_mapped_fields_found
600557_20230221_SHDW.pdf,balance_sheet,79,pdfplumber.combined_pages,
600557_20230221_SHDW.pdf,balance_sheet,79,fitz.combined_text,
600557_20230221_SHDW.pdf,income_sheet,84,pdfplumber.combined_pages,
600557_20230221_SHDW.pdf,income_sheet,84,fitz.combined_text,
600557_20230221_SHDW.pdf,cash_flow_sheet,87,fitz.combined_text,
600557_20230221_SHDW.pdf,cash_flow_sheet,87,pdfplumber.combined_pages,
600557_20230221_SHDW.pdf,core_performance_indicators_sheet,6,pdfplumber.combined_pages,
600557_20230221_SHDW.pdf,core_performance_indicators_sheet,6,fitz.combined_text,
600557_20230408_891D.pdf,balance_sheet,6,fitz.combined_text,
600557_20230408_891D.pdf,balance_sheet,6,pdfplumber.combined_pages,
600557_20230408_891D.pdf,income_sheet,9,fitz.combined_text,
600557_20230408_891D.pdf,income_sheet,9,pdfplumber.combined_pages,
600557_20230408_891D.pdf,cash_flow_sheet,11,pdfplumber.combined_pages,
600557_20230408_891D.pdf,cash_flow_sheet,11,fitz.combined_text,
600557_20230408_891D.pdf,core_performance_indicators_sheet,1,fitz.combined_text,
600557_20230408_891D.pdf,core_performance_indicators_sheet,1,pdfplumber.combined_pages,
600557_20230713_KBIN.pdf,core_performance_indicators_sheet,2,pymupdf.find_tables[2],
600557_20230713_LMYF.pdf,balance_sheet,35,pdfplumber.combined_pages,
600557_20230713_LMYF.pdf,balance_sheet,35,fitz.combined_text,
600557_20230713_LMYF.pdf,income_sheet,40,pdfplumber.combined_pages,
600557_20230713_LMYF.pdf,income_sheet,40,fitz.combined_text,
600557_20230713_LMYF.pdf,cash_flow_sheet,44,fitz.combined_text,
600557_20230713_LMYF.pdf,cash_flow_sheet,44,pdfplumber.combined_pages,
600557_20230713_LMYF.pdf,core_performance_indicators_sheet,5,fitz.combined_text,
600557_20230713_LMYF.pdf,core_performance_indicators_sheet,5,pdfplumber.combined_pages,
600557_20231026_4BGJ.pdf,balance_sheet,7,fitz.combined_text,
600557_20231026_4BGJ.pdf,balance_sheet,7,pdfplumber.combined_pages,
600557_20231026_4BGJ.pdf,income_sheet,10,fitz.combined_text,
600557_20231026_4BGJ.pdf,income_sheet,10,pdfplumber.combined_pages,
600557_20231026_4BGJ.pdf,cash_flow_sheet,12,fitz.combined_text,
600557_20231026_4BGJ.pdf,cash_flow_sheet,12,pdfplumber.combined_pages,
600557_20231026_4BGJ.pdf,core_performance_indicators_sheet,1,fitz.combined_text,
600557_20231026_4BGJ.pdf,core_performance_indicators_sheet,1,pdfplumber.combined_pages,
600557_20240311_JHV1.pdf,core_performance_indicators_sheet,8,pymupdf.find_tables[0],
600557_20240311_JHV1.pdf,core_performance_indicators_sheet,8,pymupdf.find_tables[1],no_mapped_fields_found
600557_20240311_KGBG.pdf,balance_sheet,84,pdfplumber.combined_pages,
600557_20240311_KGBG.pdf,balance_sheet,84,fitz.combined_text,
600557_20240311_KGBG.pdf,income_sheet,89,pdfplumber.combined_pages,
600557_20240311_KGBG.pdf,income_sheet,89,fitz.combined_text,
600557_20240311_KGBG.pdf,cash_flow_sheet,93,fitz.combined_text,
600557_20240311_KGBG.pdf,cash_flow_sheet,93,pdfplumber.combined_pages,
600557_20240311_KGBG.pdf,core_performance_indicators_sheet,6,pdfplumber.combined_pages,
600557_20240311_KGBG.pdf,core_performance_indicators_sheet,6,fitz.combined_text,
600557_20240413_CWI8.pdf,balance_sheet,8,fitz.combined_text,
600557_20240413_CWI8.pdf,balance_sheet,8,pdfplumber.combined_pages,
600557_20240413_CWI8.pdf,income_sheet,11,fitz.combined_text,
600557_20240413_CWI8.pdf,income_sheet,11,pdfplumber.combined_pages,
600557_20240413_CWI8.pdf,cash_flow_sheet,13,fitz.combined_text,
600557_20240413_CWI8.pdf,cash_flow_sheet,13,pdfplumber.combined_pages,
600557_20240413_CWI8.pdf,core_performance_indicators_sheet,1,fitz.combined_text,
600557_20240413_CWI8.pdf,core_performance_indicators_sheet,1,pdfplumber.combined_pages,
600557_20240727_0UJ5.pdf,core_performance_indicators_sheet,2,text_fallback,no_mapped_fields_found
600557_20240727_U52N.pdf,balance_sheet,36,pdfplumber.combined_pages,
600557_20240727_U52N.pdf,balance_sheet,36,fitz.combined_text,
600557_20240727_U52N.pdf,income_sheet,41,fitz.combined_text,
600557_20240727_U52N.pdf,income_sheet,41,pdfplumber.combined_pages,
600557_20240727_U52N.pdf,cash_flow_sheet,45,fitz.combined_text,
600557_20240727_U52N.pdf,cash_flow_sheet,45,pdfplumber.combined_pages,
600557_20240727_U52N.pdf,core_performance_indicators_sheet,5,fitz.combined_text,
600557_20240727_U52N.pdf,core_performance_indicators_sheet,5,pdfplumber.combined_pages,
600557_20241031_5JQ0.pdf,balance_sheet,7,fitz.combined_text,
600557_20241031_5JQ0.pdf,balance_sheet,7,pdfplumber.combined_pages,
600557_20241031_5JQ0.pdf,income_sheet,10,fitz.combined_text,
600557_20241031_5JQ0.pdf,income_sheet,10,pdfplumber.combined_pages,
600557_20241031_5JQ0.pdf,cash_flow_sheet,12,fitz.combined_text,
600557_20241031_5JQ0.pdf,cash_flow_sheet,12,pdfplumber.combined_pages,
600557_20241031_5JQ0.pdf,core_performance_indicators_sheet,1,pdfplumber.combined_pages,
600557_20241031_5JQ0.pdf,core_performance_indicators_sheet,1,fitz.combined_text,
600557_20250403_7CMA.pdf,balance_sheet,87,pdfplumber.combined_pages,
600557_20250403_7CMA.pdf,balance_sheet,87,fitz.combined_text,
600557_20250403_7CMA.pdf,income_sheet,92,pdfplumber.combined_pages,
600557_20250403_7CMA.pdf,income_sheet,92,fitz.combined_text,
600557_20250403_7CMA.pdf,cash_flow_sheet,95,fitz.combined_text,
600557_20250403_7CMA.pdf,cash_flow_sheet,95,pdfplumber.combined_pages,
600557_20250403_7CMA.pdf,core_performance_indicators_sheet,6,pdfplumber.combined_pages,
600557_20250403_7CMA.pdf,core_performance_indicators_sheet,6,fitz.combined_text,
600557_20250403_SMEK.pdf,core_performance_indicators_sheet,8,pymupdf.find_tables[0],
600557_20250403_SMEK.pdf,core_performance_indicators_sheet,9,pymupdf.find_tables[0],
600557_20250403_SMEK.pdf,core_performance_indicators_sheet,9,pymupdf.find_tables[1],no_mapped_fields_found
600557_20250430_N5KU.pdf,balance_sheet,7,fitz.combined_text,
600557_20250430_N5KU.pdf,balance_sheet,7,pdfplumber.combined_pages,
600557_20250430_N5KU.pdf,income_sheet,10,fitz.combined_text,
600557_20250430_N5KU.pdf,income_sheet,10,pdfplumber.combined_pages,
600557_20250430_N5KU.pdf,cash_flow_sheet,12,fitz.combined_text,
600557_20250430_N5KU.pdf,cash_flow_sheet,12,pdfplumber.combined_pages,
600557_20250430_N5KU.pdf,core_performance_indicators_sheet,1,pdfplumber.combined_pages,
600557_20250430_N5KU.pdf,core_performance_indicators_sheet,1,fitz.combined_text,
600557_20250828_EM2G.pdf,balance_sheet,40,pdfplumber.combined_pages,
600557_20250828_EM2G.pdf,balance_sheet,40,fitz.combined_text,
600557_20250828_EM2G.pdf,income_sheet,45,fitz.combined_text,
600557_20250828_EM2G.pdf,income_sheet,45,pdfplumber.combined_pages,
600557_20250828_EM2G.pdf,cash_flow_sheet,48,fitz.combined_text,
600557_20250828_EM2G.pdf,cash_flow_sheet,48,pdfplumber.combined_pages,
600557_20250828_EM2G.pdf,core_performance_indicators_sheet,5,fitz.combined_text,
600557_20250828_EM2G.pdf,core_performance_indicators_sheet,5,pdfplumber.combined_pages,
600557_20250828_SYUP.pdf,core_performance_indicators_sheet,2,pymupdf.find_tables[2],
600557_20251031_H659.pdf,balance_sheet,8,fitz.combined_text,
600557_20251031_H659.pdf,balance_sheet,8,pdfplumber.combined_pages,
600557_20251031_H659.pdf,income_sheet,11,fitz.combined_text,
600557_20251031_H659.pdf,income_sheet,11,pdfplumber.combined_pages,
600557_20251031_H659.pdf,cash_flow_sheet,13,fitz.combined_text,
600557_20251031_H659.pdf,cash_flow_sheet,13,pdfplumber.combined_pages,
600557_20251031_H659.pdf,core_performance_indicators_sheet,2,fitz.combined_text,
600557_20251031_H659.pdf,core_performance_indicators_sheet,2,pdfplumber.combined_pages,
600566_20230410_3HS0.pdf,core_performance_indicators_sheet,4,pymupdf.find_tables[0],
600566_20230410_3HS0.pdf,core_performance_indicators_sheet,4,pymupdf.find_tables[1],no_mapped_fields_found
600566_20230410_J6C4.pdf,balance_sheet,86,pdfplumber.combined_pages,
600566_20230410_J6C4.pdf,balance_sheet,86,fitz.combined_text,
600566_20230410_J6C4.pdf,income_sheet,90,fitz.combined_text,
600566_20230410_J6C4.pdf,income_sheet,90,pdfplumber.combined_pages,
600566_20230410_J6C4.pdf,cash_flow_sheet,94,pdfplumber.combined_pages,
600566_20230410_J6C4.pdf,cash_flow_sheet,94,fitz.combined_text,
600566_20230410_J6C4.pdf,core_performance_indicators_sheet,6,pdfplumber.combined_pages,
600566_20230410_J6C4.pdf,core_performance_indicators_sheet,6,fitz.combined_text,
600566_20230418_B2TG.pdf,balance_sheet,4,pdfplumber.combined_pages,
600566_20230418_B2TG.pdf,balance_sheet,4,fitz.combined_text,
600566_20230418_B2TG.pdf,income_sheet,7,fitz.combined_text,
600566_20230418_B2TG.pdf,income_sheet,7,pdfplumber.combined_pages,
600566_20230418_B2TG.pdf,cash_flow_sheet,9,pdfplumber.combined_pages,
600566_20230418_B2TG.pdf,cash_flow_sheet,9,fitz.combined_text,
600566_20230418_B2TG.pdf,core_performance_indicators_sheet,1,pdfplumber.combined_pages,
600566_20230418_B2TG.pdf,core_performance_indicators_sheet,1,fitz.combined_text,
600566_20230814_OPAZ.pdf,balance_sheet,41,pdfplumber.combined_pages,
600566_20230814_OPAZ.pdf,balance_sheet,41,fitz.combined_text,
600566_20230814_OPAZ.pdf,income_sheet,45,fitz.combined_text,
600566_20230814_OPAZ.pdf,income_sheet,45,pdfplumber.combined_pages,
600566_20230814_OPAZ.pdf,cash_flow_sheet,49,pdfplumber.combined_pages,
600566_20230814_OPAZ.pdf,cash_flow_sheet,49,fitz.combined_text,
600566_20230814_OPAZ.pdf,core_performance_indicators_sheet,7,fitz.combined_text,
600566_20230814_OPAZ.pdf,core_performance_indicators_sheet,7,pdfplumber.combined_pages,
600566_20230814_V9HM.pdf,core_performance_indicators_sheet,2,pymupdf.find_tables[2],
600566_20231023_WHI3.pdf,balance_sheet,5,pdfplumber.combined_pages,
600566_20231023_WHI3.pdf,balance_sheet,5,fitz.combined_text,
600566_20231023_WHI3.pdf,income_sheet,8,fitz.combined_text,
600566_20231023_WHI3.pdf,income_sheet,8,pdfplumber.combined_pages,
600566_20231023_WHI3.pdf,cash_flow_sheet,10,pdfplumber.combined_pages,
600566_20231023_WHI3.pdf,cash_flow_sheet,10,fitz.combined_text,
600566_20231023_WHI3.pdf,core_performance_indicators_sheet,1,pdfplumber.combined_pages,
600566_20231023_WHI3.pdf,core_performance_indicators_sheet,1,fitz.combined_text,
600566_20240410_9Y58.pdf,core_performance_indicators_sheet,5,pymupdf.find_tables[0],
600566_20240410_9Y58.pdf,core_performance_indicators_sheet,5,pymupdf.find_tables[1],no_mapped_fields_found
600566_20240420_1Z82.pdf,balance_sheet,5,pdfplumber.combined_pages,
600566_20240420_1Z82.pdf,balance_sheet,5,fitz.combined_text,
600566_20240420_1Z82.pdf,income_sheet,9,fitz.combined_text,
600566_20240420_1Z82.pdf,income_sheet,9,pdfplumber.combined_pages,
600566_20240420_1Z82.pdf,cash_flow_sheet,11,pdfplumber.combined_pages,
600566_20240420_1Z82.pdf,cash_flow_sheet,11,fitz.combined_text,
600566_20240420_1Z82.pdf,core_performance_indicators_sheet,1,fitz.combined_text,
600566_20240420_1Z82.pdf,core_performance_indicators_sheet,1,pdfplumber.combined_pages,
600566_20240824_399A.pdf,core_performance_indicators_sheet,2,pymupdf.find_tables[2],
600566_20240824_M8TQ.pdf,balance_sheet,47,pdfplumber.combined_pages,
600566_20240824_M8TQ.pdf,balance_sheet,47,fitz.combined_text,
600566_20240824_M8TQ.pdf,income_sheet,51,fitz.combined_text,
600566_20240824_M8TQ.pdf,income_sheet,51,pdfplumber.combined_pages,
600566_20240824_M8TQ.pdf,cash_flow_sheet,55,pdfplumber.combined_pages,
600566_20240824_M8TQ.pdf,cash_flow_sheet,55,fitz.combined_text,
600566_20240824_M8TQ.pdf,core_performance_indicators_sheet,6,fitz.combined_text,
600566_20240824_M8TQ.pdf,core_performance_indicators_sheet,6,pdfplumber.combined_pages,
600566_20241026_W5LD.pdf,balance_sheet,5,pdfplumber.combined_pages,
600566_20241026_W5LD.pdf,balance_sheet,5,fitz.combined_text,
600566_20241026_W5LD.pdf,income_sheet,8,fitz.combined_text,
600566_20241026_W5LD.pdf,income_sheet,8,pdfplumber.combined_pages,
600566_20241026_W5LD.pdf,cash_flow_sheet,10,pdfplumber.combined_pages,
600566_20241026_W5LD.pdf,cash_flow_sheet,10,fitz.combined_text,
600566_20241026_W5LD.pdf,core_performance_indicators_sheet,1,pdfplumber.combined_pages,
600566_20241026_W5LD.pdf,core_performance_indicators_sheet,1,fitz.combined_text,
600566_20250426_L1QW.pdf,core_performance_indicators_sheet,4,pymupdf.find_tables[0],
600566_20250426_L1QW.pdf,core_performance_indicators_sheet,5,pymupdf.find_tables[0],
600566_20250426_L1QW.pdf,core_performance_indicators_sheet,5,pymupdf.find_tables[1],no_mapped_fields_found
600566_20250426_UI7K.pdf,balance_sheet,5,pdfplumber.combined_pages,
600566_20250426_UI7K.pdf,balance_sheet,5,fitz.combined_text,
600566_20250426_UI7K.pdf,income_sheet,8,fitz.combined_text,
600566_20250426_UI7K.pdf,income_sheet,8,pdfplumber.combined_pages,
600566_20250426_UI7K.pdf,cash_flow_sheet,10,pdfplumber.combined_pages,
600566_20250426_UI7K.pdf,cash_flow_sheet,10,fitz.combined_text,
600566_20250426_UI7K.pdf,core_performance_indicators_sheet,1,fitz.combined_text,
600566_20250426_UI7K.pdf,core_performance_indicators_sheet,1,pdfplumber.combined_pages,
600566_20250426_UY9E.pdf,balance_sheet,104,pdfplumber.combined_pages,
600566_20250426_UY9E.pdf,balance_sheet,104,fitz.combined_text,
600566_20250426_UY9E.pdf,income_sheet,108,fitz.combined_text,
600566_20250426_UY9E.pdf,income_sheet,108,pdfplumber.combined_pages,
600566_20250426_UY9E.pdf,cash_flow_sheet,112,pdfplumber.combined_pages,
600566_20250426_UY9E.pdf,cash_flow_sheet,112,fitz.combined_text,
600566_20250426_UY9E.pdf,core_performance_indicators_sheet,7,pdfplumber.combined_pages,
600566_20250426_UY9E.pdf,core_performance_indicators_sheet,7,fitz.combined_text,
600566_20250823_5NM8.pdf,core_performance_indicators_sheet,2,pymupdf.find_tables[2],
600566_20250823_T3F1.pdf,balance_sheet,40,pdfplumber.combined_pages,
600566_20250823_T3F1.pdf,balance_sheet,40,fitz.combined_text,
600566_20250823_T3F1.pdf,income_sheet,44,fitz.combined_text,
600566_20250823_T3F1.pdf,income_sheet,44,pdfplumber.combined_pages,
600566_20250823_T3F1.pdf,cash_flow_sheet,48,pdfplumber.combined_pages,
600566_20250823_T3F1.pdf,cash_flow_sheet,48,fitz.combined_text,
600566_20250823_T3F1.pdf,core_performance_indicators_sheet,6,fitz.combined_text,
600566_20250823_T3F1.pdf,core_performance_indicators_sheet,6,pdfplumber.combined_pages,
600566_20251028_ULDL.pdf,balance_sheet,5,pdfplumber.combined_pages,
600566_20251028_ULDL.pdf,balance_sheet,5,fitz.combined_text,
600566_20251028_ULDL.pdf,income_sheet,8,fitz.combined_text,
600566_20251028_ULDL.pdf,income_sheet,8,pdfplumber.combined_pages,
600566_20251028_ULDL.pdf,cash_flow_sheet,10,fitz.combined_text,
600566_20251028_ULDL.pdf,cash_flow_sheet,10,pdfplumber.combined_pages,
600566_20251028_ULDL.pdf,core_performance_indicators_sheet,1,fitz.combined_text,
600566_20251028_ULDL.pdf,core_performance_indicators_sheet,1,pdfplumber.combined_pages,
600572_20230415_NZSA.pdf,balance_sheet,95,pdfplumber.combined_pages,
600572_20230415_NZSA.pdf,balance_sheet,95,fitz.combined_text,
600572_20230415_NZSA.pdf,income_sheet,98,pdfplumber.combined_pages,
600572_20230415_NZSA.pdf,income_sheet,98,fitz.combined_text,
600572_20230415_NZSA.pdf,cash_flow_sheet,101,pdfplumber.combined_pages,
600572_20230415_NZSA.pdf,cash_flow_sheet,101,fitz.combined_text,
600572_20230415_NZSA.pdf,core_performance_indicators_sheet,10,pdfplumber.combined_pages,
600572_20230415_NZSA.pdf,core_performance_indicators_sheet,10,fitz.combined_text,
600572_20230415_RGIO.pdf,core_performance_indicators_sheet,6,pymupdf.find_tables[0],
600572_20230415_RGIO.pdf,core_performance_indicators_sheet,6,pymupdf.find_tables[1],no_mapped_fields_found
600572_20230419_G3NP.pdf,balance_sheet,6,fitz.combined_text,
600572_20230419_G3NP.pdf,balance_sheet,6,pdfplumber.combined_pages,
600572_20230419_G3NP.pdf,income_sheet,8,fitz.combined_text,
600572_20230419_G3NP.pdf,income_sheet,8,pdfplumber.combined_pages,
600572_20230419_G3NP.pdf,cash_flow_sheet,10,pdfplumber.combined_pages,
600572_20230419_G3NP.pdf,cash_flow_sheet,10,fitz.combined_text,
600572_20230419_G3NP.pdf,core_performance_indicators_sheet,1,pdfplumber.combined_pages,
600572_20230419_G3NP.pdf,core_performance_indicators_sheet,1,fitz.combined_text,
600572_20230818_D1IU.pdf,balance_sheet,47,pdfplumber.combined_pages,
600572_20230818_D1IU.pdf,balance_sheet,47,fitz.combined_text,
600572_20230818_D1IU.pdf,income_sheet,51,pdfplumber.combined_pages,
600572_20230818_D1IU.pdf,income_sheet,51,fitz.combined_text,
600572_20230818_D1IU.pdf,cash_flow_sheet,53,pdfplumber.combined_pages,
600572_20230818_D1IU.pdf,cash_flow_sheet,53,fitz.combined_text,
600572_20230818_D1IU.pdf,core_performance_indicators_sheet,7,fitz.combined_text,
600572_20230818_D1IU.pdf,core_performance_indicators_sheet,7,pdfplumber.combined_pages,
600572_20230818_K655.pdf,core_performance_indicators_sheet,3,pymupdf.find_tables[0],
600572_20231028_JK1G.pdf,balance_sheet,7,pdfplumber.combined_pages,
600572_20231028_JK1G.pdf,balance_sheet,7,fitz.combined_text,
600572_20231028_JK1G.pdf,income_sheet,9,fitz.combined_text,
600572_20231028_JK1G.pdf,income_sheet,9,pdfplumber.combined_pages,
600572_20231028_JK1G.pdf,cash_flow_sheet,11,pdfplumber.combined_pages,
600572_20231028_JK1G.pdf,cash_flow_sheet,11,fitz.combined_text,
600572_20231028_JK1G.pdf,core_performance_indicators_sheet,1,fitz.combined_text,
600572_20231028_JK1G.pdf,core_performance_indicators_sheet,1,pdfplumber.combined_pages,
600572_20240420_0LVM.pdf,balance_sheet,91,pdfplumber.combined_pages,
600572_20240420_0LVM.pdf,balance_sheet,91,fitz.combined_text,
600572_20240420_0LVM.pdf,income_sheet,94,pdfplumber.combined_pages,
600572_20240420_0LVM.pdf,income_sheet,94,fitz.combined_text,
600572_20240420_0LVM.pdf,cash_flow_sheet,97,pdfplumber.combined_pages,
600572_20240420_0LVM.pdf,cash_flow_sheet,97,fitz.combined_text,
600572_20240420_0LVM.pdf,core_performance_indicators_sheet,11,pdfplumber.combined_pages,
600572_20240420_0LVM.pdf,core_performance_indicators_sheet,11,fitz.combined_text,
600572_20240420_QL43.pdf,core_performance_indicators_sheet,7,pymupdf.find_tables[0],
600572_20240420_QL43.pdf,core_performance_indicators_sheet,7,pymupdf.find_tables[1],no_mapped_fields_found
600572_20240420_QL43.pdf,core_performance_indicators_sheet,10,pymupdf.find_tables[0],no_mapped_fields_found
600572_20240427_KNTL.pdf,balance_sheet,6,pdfplumber.combined_pages,
600572_20240427_KNTL.pdf,balance_sheet,6,fitz.combined_text,
600572_20240427_KNTL.pdf,income_sheet,9,fitz.combined_text,
600572_20240427_KNTL.pdf,income_sheet,9,pdfplumber.combined_pages,
600572_20240427_KNTL.pdf,cash_flow_sheet,10,pdfplumber.combined_pages,
600572_20240427_KNTL.pdf,cash_flow_sheet,10,fitz.combined_text,
600572_20240427_KNTL.pdf,core_performance_indicators_sheet,1,fitz.combined_text,
600572_20240427_KNTL.pdf,core_performance_indicators_sheet,1,pdfplumber.combined_pages,
600572_20240824_IVHO.pdf,core_performance_indicators_sheet,2,text_fallback,no_mapped_fields_found
600572_20240824_YYR1.pdf,balance_sheet,41,pdfplumber.combined_pages,
600572_20240824_YYR1.pdf,balance_sheet,41,fitz.combined_text,
600572_20240824_YYR1.pdf,income_sheet,44,pdfplumber.combined_pages,
600572_20240824_YYR1.pdf,income_sheet,44,fitz.combined_text,
600572_20240824_YYR1.pdf,cash_flow_sheet,47,pdfplumber.combined_pages,
600572_20240824_YYR1.pdf,cash_flow_sheet,47,fitz.combined_text,
600572_20240824_YYR1.pdf,core_performance_indicators_sheet,6,fitz.combined_text,
600572_20240824_YYR1.pdf,core_performance_indicators_sheet,6,pdfplumber.combined_pages,
600572_20241030_HSGJ.pdf,balance_sheet,8,fitz.combined_text,
600572_20241030_HSGJ.pdf,balance_sheet,8,pdfplumber.combined_pages,
600572_20241030_HSGJ.pdf,income_sheet,10,fitz.combined_text,
600572_20241030_HSGJ.pdf,income_sheet,10,pdfplumber.combined_pages,
600572_20241030_HSGJ.pdf,cash_flow_sheet,12,pdfplumber.combined_pages,
600572_20241030_HSGJ.pdf,cash_flow_sheet,12,fitz.combined_text,
600572_20241030_HSGJ.pdf,core_performance_indicators_sheet,1,fitz.combined_text,
600572_20241030_HSGJ.pdf,core_performance_indicators_sheet,1,pdfplumber.combined_pages,
600572_20250425_JB17.pdf,balance_sheet,91,pdfplumber.combined_pages,
600572_20250425_JB17.pdf,balance_sheet,91,fitz.combined_text,
600572_20250425_JB17.pdf,income_sheet,95,pdfplumber.combined_pages,
600572_20250425_JB17.pdf,income_sheet,95,fitz.combined_text,
600572_20250425_JB17.pdf,cash_flow_sheet,97,pdfplumber.combined_pages,
600572_20250425_JB17.pdf,cash_flow_sheet,97,fitz.combined_text,
600572_20250425_JB17.pdf,core_performance_indicators_sheet,7,pdfplumber.combined_pages,
600572_20250425_JB17.pdf,core_performance_indicators_sheet,7,fitz.combined_text,
600572_20250425_WMQN.pdf,core_performance_indicators_sheet,7,pymupdf.find_tables[0],
600572_20250425_WMQN.pdf,core_performance_indicators_sheet,8,pymupdf.find_tables[0],no_mapped_fields_found
600572_20250425_WMQN.pdf,core_performance_indicators_sheet,8,pymupdf.find_tables[1],no_mapped_fields_found
600572_20250429_IHFF.pdf,balance_sheet,5,pdfplumber.combined_pages,
600572_20250429_IHFF.pdf,balance_sheet,5,fitz.combined_text,
600572_20250429_IHFF.pdf,income_sheet,7,fitz.combined_text,
600572_20250429_IHFF.pdf,income_sheet,7,pdfplumber.combined_pages,
600572_20250429_IHFF.pdf,cash_flow_sheet,9,pdfplumber.combined_pages,
600572_20250429_IHFF.pdf,cash_flow_sheet,9,fitz.combined_text,
600572_20250429_IHFF.pdf,core_performance_indicators_sheet,1,pdfplumber.combined_pages,
600572_20250429_IHFF.pdf,core_performance_indicators_sheet,1,fitz.combined_text,
600572_20250828_AKCK.pdf,core_performance_indicators_sheet,2,text_fallback,no_mapped_fields_found
600572_20250828_IHKU.pdf,balance_sheet,33,pdfplumber.combined_pages,
600572_20250828_IHKU.pdf,balance_sheet,33,fitz.combined_text,
600572_20250828_IHKU.pdf,income_sheet,37,pdfplumber.combined_pages,
600572_20250828_IHKU.pdf,income_sheet,37,fitz.combined_text,
600572_20250828_IHKU.pdf,cash_flow_sheet,39,pdfplumber.combined_pages,
600572_20250828_IHKU.pdf,cash_flow_sheet,39,fitz.combined_text,
600572_20250828_IHKU.pdf,core_performance_indicators_sheet,5,pdfplumber.combined_pages,
600572_20250828_IHKU.pdf,core_performance_indicators_sheet,5,fitz.combined_text,
600572_20251029_QVIC.pdf,balance_sheet,5,pdfplumber.combined_pages,
600572_20251029_QVIC.pdf,balance_sheet,5,fitz.combined_text,
600572_20251029_QVIC.pdf,income_sheet,8,fitz.combined_text,
600572_20251029_QVIC.pdf,income_sheet,8,pdfplumber.combined_pages,
600572_20251029_QVIC.pdf,cash_flow_sheet,10,pdfplumber.combined_pages,
600572_20251029_QVIC.pdf,cash_flow_sheet,10,fitz.combined_text,
600572_20251029_QVIC.pdf,core_performance_indicators_sheet,1,pdfplumber.combined_pages,
600572_20251029_QVIC.pdf,core_performance_indicators_sheet,1,fitz.combined_text,
600594_20230428_7BRW.pdf,core_performance_indicators_sheet,12,pymupdf.find_tables[0],
600594_20230428_7BRW.pdf,core_performance_indicators_sheet,13,pymupdf.find_tables[0],
600594_20230428_7BRW.pdf,core_performance_indicators_sheet,13,pymupdf.find_tables[1],no_mapped_fields_found
600594_20230428_H37S.pdf,balance_sheet,5,pdfplumber.combined_pages,
600594_20230428_H37S.pdf,balance_sheet,5,fitz.combined_text,
600594_20230428_H37S.pdf,income_sheet,8,pdfplumber.combined_pages,
600594_20230428_H37S.pdf,income_sheet,8,fitz.combined_text,
600594_20230428_H37S.pdf,cash_flow_sheet,10,pdfplumber.combined_pages,
600594_20230428_H37S.pdf,cash_flow_sheet,10,fitz.combined_text,
600594_20230428_H37S.pdf,core_performance_indicators_sheet,1,pdfplumber.combined_pages,
600594_20230428_H37S.pdf,core_performance_indicators_sheet,1,fitz.combined_text,
600594_20230428_ZN0V.pdf,balance_sheet,108,pdfplumber.combined_pages,
600594_20230428_ZN0V.pdf,balance_sheet,108,fitz.combined_text,
600594_20230428_ZN0V.pdf,income_sheet,113,pdfplumber.combined_pages,
600594_20230428_ZN0V.pdf,income_sheet,113,fitz.combined_text,
600594_20230428_ZN0V.pdf,cash_flow_sheet,117,fitz.combined_text,
600594_20230428_ZN0V.pdf,cash_flow_sheet,117,pdfplumber.combined_pages,
600594_20230428_ZN0V.pdf,core_performance_indicators_sheet,7,pdfplumber.combined_pages,
600594_20230428_ZN0V.pdf,core_performance_indicators_sheet,7,fitz.combined_text,
600594_20230818_50RK.pdf,balance_sheet,114,pdfplumber.combined_pages,
600594_20230818_50RK.pdf,balance_sheet,114,fitz.combined_text,
600594_20230818_50RK.pdf,income_sheet,58,pdfplumber.combined_pages,
600594_20230818_50RK.pdf,income_sheet,58,fitz.combined_text,
600594_20230818_50RK.pdf,cash_flow_sheet,63,pdfplumber.combined_pages,
600594_20230818_50RK.pdf,cash_flow_sheet,63,fitz.combined_text,
600594_20230818_50RK.pdf,core_performance_indicators_sheet,7,pdfplumber.combined_pages,
600594_20230818_50RK.pdf,core_performance_indicators_sheet,7,fitz.combined_text,
600594_20230818_PAH6.pdf,core_performance_indicators_sheet,3,pymupdf.find_tables[2],
600594_20231027_TXD6.pdf,balance_sheet,7,fitz.combined_text,
600594_20231027_TXD6.pdf,balance_sheet,7,pdfplumber.combined_pages,
600594_20231027_TXD6.pdf,income_sheet,9,fitz.combined_text,
600594_20231027_TXD6.pdf,income_sheet,9,pdfplumber.combined_pages,
600594_20231027_TXD6.pdf,cash_flow_sheet,12,pdfplumber.combined_pages,
600594_20231027_TXD6.pdf,cash_flow_sheet,12,fitz.combined_text,
600594_20231027_TXD6.pdf,core_performance_indicators_sheet,1,pdfplumber.combined_pages,
